template_name,template_string
samsum - None - Given the above dialogue write a summary-translate-hi,"{e1}
उपरोक्त वार्ता को देखते हुए, सारांश लिखें। |||
{e2}"
samsum - None - Given the above dialogue write a summary-translate-ru,"{e1}
Учитывая вышеуказанный диалог, напишите резюме. |||
{e2}"
samsum - None - Given the above dialogue write a summary-translate-sw,"{e1}
Kutokana na mazungumzo hapo juu, kuandika muhtasari. |||.
{e2}"
samsum - None - Given the above dialogue write a summary-translate-th,"{e1}
ให้บทสนทนาข้างต้นเขียนสรุป |||
{e2}"
samsum - None - Given the above dialogue write a summary-translate-tr,"{e1}
Yukarıdaki diyalog göz önüne alındığında, bir özet yazın. |||
{e2}"
samsum - None - Given the above dialogue write a summary-translate-ur,"{e1}
مندرجہ ذیل بات چیت کو دیکھتے ہوئے، ایک خلاصہ لکھیں. ||||
{e2}"
samsum - None - Given the above dialogue write a summary-translate-vi,"{e1}
Đưa ra đối thoại trên, viết một bản tóm tắt. ||
{e2}"
samsum - None - Given the above dialogue write a summary-translate-zh,"{e1}
鉴于上述对话，撰写摘要。 ||||
{e2}"
samsum - None - Sum up the following dialogue,"Sum up the following dialogue: 
{e1}
|||{e2}"
samsum - None - Sum up the following dialogue-translate-ar,"تلخص الحوار التالي:
{e1}
||| {e2}"
samsum - None - Sum up the following dialogue-translate-bg,"Обобщаване на следния диалог:
{e1}
||| {e2}"
samsum - None - Sum up the following dialogue-translate-de,"Fassen Sie den folgenden Dialog zusammen:
{e1}
||| {e2}"
samsum - None - Sum up the following dialogue-translate-el,"Συνοψίστε τον ακόλουθο διάλογο:
{e1}
||| {e2}"
samsum - None - Sum up the following dialogue-translate-es,"Resume el siguiente diálogo:
{e1}
||| {e2}"
samsum - None - Sum up the following dialogue-translate-fr,"Résumer le dialogue suivant:
{e1}
||| {e2}"
samsum - None - Sum up the following dialogue-translate-hi,"निम्नलिखित संवाद का योग करें:
{e1}
||| {e2}"
samsum - None - Sum up the following dialogue-translate-ru,"Суммируйте следующий диалог:
{e1}
||| {e2}"
samsum - None - Sum up the following dialogue-translate-sw,"Sumu mazungumzo yafuatayo:
{e1}
||| {e2}"
samsum - None - Sum up the following dialogue-translate-th,"สรุปบทสนทนาต่อไปนี้:
{e1}
||| {e2}"
samsum - None - Sum up the following dialogue-translate-tr,"Aşağıdaki diyalogu toplayın:
{e1}
||| {e2}"
samsum - None - Sum up the following dialogue-translate-ur,"مندرجہ ذیل بات چیت کو پورا کریں:
{e1}
|| {e2}"
samsum - None - Sum up the following dialogue-translate-vi,"Tổng hợp đối thoại sau:
{e1}
||| {e2}"
samsum - None - Sum up the following dialogue-translate-zh,"总结以下对话：
{e1}
||| {e2}"
samsum - None - Summarize this dialogue:,"Summarize this dialogue: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-ar,"لخص هذا الحوار: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-bg,"Обобщете този диалог: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-de,"Fassen Sie diesen Dialog zusammen: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-el,"Συνοψίστε αυτόν τον διάλογο: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-es,"Resuma este diálogo: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-fr,"Résumez ce dialogue: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-hi,"इस संवाद को सारांशित करें: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-ru,"Суммируйте этот диалог: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-sw,"Soma mazungumzo haya: {e1} ||
{e2}"
samsum - None - Summarize this dialogue:-translate-th,"สรุปบทสนทนานี้: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-tr,"Bu Diyaloğu Özetleyin: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-ur,"اس بات چیت کا خلاصہ: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-vi,"Tóm tắt cuộc đối thoại này: {e1} |||
{e2}"
samsum - None - Summarize this dialogue:-translate-zh,"总结了这个对话：{e1} |||
{e2}"
samsum - None - Summarize:,"Summarize: {e1}|||
{e2}"
samsum - None - Summarize:-translate-ar,"تلخيص: {e1} |||
{e2}"
samsum - None - Summarize:-translate-bg,"Обобщение: {e1} |||
{e2}"
samsum - None - Summarize:-translate-de,"Fassen Sie zusammen: {e1} |||
{e2}"
samsum - None - Summarize:-translate-el,"Συνοψίστε: {e1} |||
{e2}"
samsum - None - Summarize:-translate-es,"Resumir: {e1} |||
{e2}"
samsum - None - Summarize:-translate-fr,"Résumée: {e1} |||
{e2}"
samsum - None - Summarize:-translate-hi,"संक्षेप: {e1} |||
{e2}"
samsum - None - Summarize:-translate-ru,"Суммировать: {e1} |||
{e2}"
samsum - None - Summarize:-translate-sw,"Summarize: {e1} |||.
{e2}"
samsum - None - Summarize:-translate-th,"สรุป: {e1} |||
{e2}"
samsum - None - Summarize:-translate-tr,"Özetlemek: {e1} |||
{e2}"
samsum - None - Summarize:-translate-ur,"خلاصہ: {e1} |||
{e2}"
samsum - None - Summarize:-translate-vi,"Tóm tắt: {e1} |||
{e2}"
samsum - None - Summarize:-translate-zh,"总结：{e1} |||
{e2}"
samsum - None - To sum up this dialog,"{e1}
To sum up this dialog:
|||{e2}"
samsum - None - To sum up this dialog-translate-ar,"{e1}
لتلخيص هذا الحوار:
||| {e2}"
samsum - None - To sum up this dialog-translate-bg,"{e1}
За да обобщим този диалог:
||| {e2}"
samsum - None - To sum up this dialog-translate-de,"{e1}
So fassen Sie dieses Dialogfeld zusammen:
||| {e2}"
samsum - None - To sum up this dialog-translate-el,"{e1}
Για να συνοψίσουμε αυτό το παράθυρο διαλόγου:
||| {e2}"
samsum - None - To sum up this dialog-translate-es,"{e1}
Para resumir este diálogo:
||| {e2}"
samsum - None - To sum up this dialog-translate-fr,"{e1}
Pour résumer cette boîte de dialogue:
||| {e2}"
samsum - None - To sum up this dialog-translate-hi,"{e1}
इस संवाद को समेटने के लिए:
||| {e2}"
samsum - None - To sum up this dialog-translate-ru,"{e1}
Подводя итоги этого диалога:
||| {e2}"
samsum - None - To sum up this dialog-translate-sw,"{e1}
Kwa jumla ya mazungumzo haya:
||| {e2}"
samsum - None - To sum up this dialog-translate-th,"{e1}
เพื่อสรุปการโต้ตอบนี้:
||| {e2}"
samsum - None - To sum up this dialog-translate-tr,"{e1}
Bu iletişim kutusunu toplamak için:
||| {e2}"
samsum - None - To sum up this dialog-translate-ur,"{e1}
اس ڈائیلاگ کو پورا کرنے کے لئے:
|| {e2}"
samsum - None - To sum up this dialog-translate-vi,"{e1}
Để tổng hợp hộp thoại này:
||| {e2}"
samsum - None - To sum up this dialog-translate-zh,"{e1}
总结此对话框：
||| {e2}"
samsum - None - Write a dialogue that match this summary,"Write a dialogue that matches this summary: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-ar,"اكتب حوار يطابق هذا الملخص: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-bg,"Напишете диалог, който съответства на това резюме: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-de,"Schreiben Sie einen Dialog, der mit dieser Zusammenfassung entspricht: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-el,"Γράψτε ένα διάλογο που ταιριάζει με αυτή τη σύνοψη: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-es,"Escriba un diálogo que coincida con este resumen: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-fr,"Écrivez un dialogue qui correspond à ce résumé: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-hi,"एक संवाद लिखें जो इस सारांश से मेल खाता है: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-ru,"Напишите диалог, который соответствует этой резюме: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-sw,"Andika mazungumzo ambayo yanafanana na muhtasari huu: {e1} ||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-th,"เขียนบทสนทนาที่ตรงกับสรุปนี้: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-tr,"Bu özetle eşleşen bir diyalog yazın: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-ur,"ایک بات چیت لکھیں جو اس خلاصہ سے ملتا ہے: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-vi,"Viết một cuộc đối thoại phù hợp với tóm tắt này: {e1} |||
{e2}"
samsum - None - Write a dialogue that match this summary-translate-zh,"写一个与此摘要汇总的对话：{e1} ||||
{e2}"
xsum - None - DOC_boils_down_to_simple_idea_that,"{e1}
This boils down to the simple idea that ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-ar,"{e1}
هذا يتلخص إلى فكرة بسيطة أن ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-bg,"{e1}
Това се свежда до простата идея, че ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-de,"{e1}
Dies läuft auf die einfache Idee, dass ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-el,"{e1}
Αυτό βράζει στην απλή ιδέα ότι ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-es,"{e1}
Esto se reduce a la idea simple de que ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-fr,"{e1}
Cela se résume à l'idée simple que ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-hi,"{e1}
यह उस सरल विचार को उबालता है ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-ru,"{e1}
Это сводится к простой идее, что ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-sw,"{e1}
Hii hupuka kwa wazo rahisi kwamba || {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-th,"{e1}
สิ่งนี้เดือดลงไปที่ความคิดง่ายๆว่า ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-tr,"{e1}
Bu, ||| ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-ur,"{e1}
یہ آسان خیال ہے کہ ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-vi,"{e1}
Điều này sôi sục với ý tưởng đơn giản rằng ||| {e2}"
xsum - None - DOC_boils_down_to_simple_idea_that-translate-zh,"{e1}
这归结为“|||”归结为简单的想法{e2}"
xsum - None - DOC_given_above_write_one_sentence,"{e1}

===

Given the above document, write one sentence to summarize: ||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-ar,"{e1}

===.

بالنظر إلى الوثيقة أعلاه، اكتب جملة واحدة لتلخيصها: ||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-bg,"{e1}

===.

Като се има предвид горния документ, напишете едно изречение, за да обобщим: ||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-de,"{e1}

===.

Schreiben Sie mit dem obigen Dokument einen Satz, um zusammenzufassen: ||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-el,"{e1}

===

Δεδομένου του παραπάνω εγγράφου, γράψτε μια πρόταση για να συνοψίσετε: |||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-es,"{e1}

===

Dado el documento anterior, escriba una oración para resumir: ||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-fr,"{e1}

====

Compte tenu du document ci-dessus, écrivez une phrase pour résumer: ||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-hi,"{e1}

===

उपरोक्त दस्तावेज़ को देखते हुए, संक्षेप में एक वाक्य लिखें: ||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-ru,"{e1}

===.

Учитывая вышеуказанный документ, напишите одно предложение, чтобы обобщить: ||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-sw,"{e1}

===.

Kutokana na hati iliyo hapo juu, kuandika sentensi moja kwa muhtasari: || {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-th,"{e1}

===

ให้เอกสารข้างต้นเขียนหนึ่งประโยคเพื่อสรุป: ||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-tr,"{e1}

===

Yukarıdaki belgeyi göz önüne alındığında, özetlemek için bir cümle yazın: ||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-ur,"{e1}

===.

مندرجہ بالا دستاویز کو دیکھتے ہوئے، خلاصہ کرنے کے لئے ایک جملہ لکھیں: ||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-vi,"{e1}

===.

Đưa ra tài liệu trên, viết một câu để tóm tắt: ||| {e2}"
xsum - None - DOC_given_above_write_one_sentence-translate-zh,"{e1}

===.

鉴于上面的文件，写一个句子总结：|||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words,"{e1}
How would you rephrase that in a few words? ||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-ar,"{e1}
كيف تعبر عن ذلك في بضع كلمات؟ ||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-bg,"{e1}
Как бихте преформулили това в няколко думи? ||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-de,"{e1}
Wie würden Sie das in ein paar Worten neu formulieren? ||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-el,"{e1}
Πώς θα επαναλάβετε ότι με λίγα λόγια; ||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-es,"{e1}
¿Cómo lo reformularías en unas pocas palabras? ||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-fr,"{e1}
Comment allez-vous reformuler cela dans quelques mots? ||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-hi,"{e1}
आप इसे कुछ शब्दों में कैसे पुन: प्रयास करेंगे? ||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-ru,"{e1}
Как бы вы перефразировали это в несколько слов? ||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-sw,"{e1}
Je, ungewezaje kurejesha tena kwa maneno machache? |||. {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-th,"{e1}
คุณจะ reprase ว่าในไม่กี่คำอย่างไร? ||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-tr,"{e1}
Bunu birkaç kelimeyle nasıl tepki verirsin? ||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-ur,"{e1}
آپ کو کچھ الفاظ میں کس طرح ریفریج کیا جائے گا؟ |||| {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-vi,"{e1}
Làm thế nào bạn sẽ viết lại rằng trong một vài từ? || {e2}"
xsum - None - DOC_how_would_you_rephrase_few_words-translate-zh,"{e1}
你会如何用几句话重新弄错？ |||| {e2}"
xsum - None - DOC_tldr,"{e1}

TL;DR: ||| {e2}"
xsum - None - DOC_tldr-translate-ar,"{e1}

TL؛ DR: ||| {e2}"
xsum - None - DOC_tldr-translate-bg,"{e1}

Tl; д-р: ||| {e2}"
xsum - None - DOC_tldr-translate-de,"{e1}

TL; DR: ||| {e2}"
xsum - None - DOC_tldr-translate-el,"{e1}

TL; DR: ||| {e2}"
xsum - None - DOC_tldr-translate-es,"{e1}

Tl; DR: ||| {e2}"
xsum - None - DOC_tldr-translate-fr,"{e1}

TL; DR: ||| {e2}"
xsum - None - DOC_tldr-translate-hi,"{e1}

Tl; डॉ: ||| {e2}"
xsum - None - DOC_tldr-translate-ru,"{e1}

TL; DR: ||| {e2}"
xsum - None - DOC_tldr-translate-sw,"{e1}

TL; DR: || | {e2}"
xsum - None - DOC_tldr-translate-th,"{e1}

TL; DR: ||| {e2}"
xsum - None - DOC_tldr-translate-tr,"{e1}

TL; DR: ||| {e2}"
xsum - None - DOC_tldr-translate-ur,"{e1}

TL؛ ڈاکٹر: ||| {e2}"
xsum - None - DOC_tldr-translate-vi,"{e1}

Tl; dr: ||| {e2}"
xsum - None - DOC_tldr-translate-zh,"{e1}

TL; DR：||| {e2}"
xsum - None - DOC_write_summary_of_above,"{e1}

===

Write a summary of the text above : ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-ar,"{e1}

===.

اكتب ملخصا للنص أعلاه: ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-bg,"{e1}

===.

Напишете резюме на текста по-горе: ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-de,"{e1}

===.

Schreiben Sie eine Zusammenfassung des Textes oben: ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-el,"{e1}

===

Γράψτε μια σύνοψη του παραπάνω κειμένου: ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-es,"{e1}

===

Escribe un resumen del texto de arriba: ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-fr,"{e1}

====

Écrivez un résumé du texte ci-dessus: ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-hi,"{e1}

===

उपरोक्त पाठ का सारांश लिखें: ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-ru,"{e1}

===.

Напишите сводку текста выше: ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-sw,"{e1}

===.

Andika muhtasari wa maandiko hapo juu: || {e2}"
xsum - None - DOC_write_summary_of_above-translate-th,"{e1}

===

เขียนบทสรุปของข้อความด้านบน: ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-tr,"{e1}

===

Yukarıdaki metnin bir özetini yazın: ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-ur,"{e1}

===.

اوپر متن کا خلاصہ لکھیں: ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-vi,"{e1}

===.

Viết một bản tóm tắt về văn bản trên: ||| {e2}"
xsum - None - DOC_write_summary_of_above-translate-zh,"{e1}

===.

写下上面的文本摘要：||| {e2}"
xsum - None - article_DOC_summary,"Article: {e1}

Summary: ||| {e2}"
xsum - None - article_DOC_summary-translate-ar,"المادة: {e1}

ملخص: ||| {e2}"
xsum - None - article_DOC_summary-translate-bg,"Статия: {e1}

Резюме: ||| {e2}"
xsum - None - article_DOC_summary-translate-de,"Artikel: {e1}

Zusammenfassung: ||| {e2}"
xsum - None - article_DOC_summary-translate-el,"Άρθρο: {e1}

Περίληψη: ||| {e2}"
xsum - None - article_DOC_summary-translate-es,"Artículo: {e1}

Resumen: ||| {e2}"
xsum - None - article_DOC_summary-translate-fr,"Article: {e1}

Résumé: ||| {e2}"
xsum - None - article_DOC_summary-translate-hi,"अनुच्छेद: {e1}

सारांश: ||| {e2}"
xsum - None - article_DOC_summary-translate-ru,"Статья: {e1}

Резюме: ||| {e2}"
xsum - None - article_DOC_summary-translate-sw,"Kifungu: {e1}

SUMMARY: || {e2}"
xsum - None - article_DOC_summary-translate-th,"บทความ: {e1}

สรุป: ||| {e2}"
xsum - None - article_DOC_summary-translate-tr,"Makale: {e1}

Özet: ||| {e2}"
xsum - None - article_DOC_summary-translate-ur,"آرٹیکل: {e1}

خلاصہ: ||| {e2}"
xsum - None - article_DOC_summary-translate-vi,"Bài viết: {e1}

Tóm tắt: |||. {e2}"
xsum - None - article_DOC_summary-translate-zh,"文章：{e1}

摘要：||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap,"My college roommate asked me what this article means:

{e1}

So I recapped it in layman's terms: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-ar,"سألني زميلتي الكلية لي معنى هذا المقال:

{e1}

لذلك تلقيتها في شروط العادي: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-bg,"Моят съквартирант на колежа ме попита какво означава тази статия:

{e1}

Така че аз го възнамерях в термините на Лайман: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-de,"Mein College-Mitbewohner fragte mich, was dieser Artikel bedeutet:

{e1}

Also habe ich es in Layman's Begriffe eingestuft: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-el,"Το College Copymate μου ρώτησε τι σημαίνει αυτό το άρθρο:

{e1}

Έτσι, το απέκτησα στους Όρους Layman: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-es,"Mi compañero de cuarto de la universidad me preguntó qué significa este artículo:

{e1}

Así que lo devolví en los términos de Layman: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-fr,"Mon collégial m'a demandé ce que cet article signifie:

{e1}

Donc, je l'ai saisi dans les termes de layman: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-hi,"मेरे कॉलेज रूममेट ने मुझसे पूछा कि इस लेख का क्या अर्थ है:

{e1}

इसलिए मैंने इसे आम आदमी की शर्तों में याद किया: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-ru,"Мой сосед по комнате колледжа спросил меня, что означает эта статья:

{e1}

Поэтому я отремонтировал его в Условиях Мэймана: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-sw,"Msichana wangu wa chuo aliniuliza nini makala hii inamaanisha:

{e1}

Kwa hiyo nilirudia kwa maneno ya layman: || {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-th,"เพื่อนร่วมห้องวิทยาลัยของฉันถามฉันว่าบทความนี้หมายถึงอะไร:

{e1}

ดังนั้นฉันจึงรวบรวมมันในแง่ของคนธรรมดา: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-tr,"Üniversite oda arkadaşım bana bu makalenin ne anlama geldiğini sordu:

{e1}

Bu yüzden Layman'ın şartlarında tekrarladım: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-ur,"میرا کالج روممیٹ نے مجھ سے پوچھا کہ یہ مضمون کیا مطلب ہے:

{e1}

لہذا میں نے اسے لیمن کی شرائط میں دوبارہ کھول دیا: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-vi,"Bạn cùng phòng đại học của tôi hỏi tôi có nghĩa là gì:

{e1}

Vì vậy, tôi đã cất nó trong Điều khoản của Layman: ||| {e2}"
xsum - None - college_roommate_asked_DOC_so_I_recap-translate-zh,"我的大学室友问我这篇文章的意思是：

{e1}

所以我以行政区的条款重新签名：||| {e2}"
xsum - None - read_below_DOC_write_abstract,"First, please read the article below.

{e1}

Now, can you write me an extremely short abstract for it?  ||| {e2}"
xsum - None - read_below_DOC_write_abstract-translate-ar,"أولا، يرجى قراءة المقال أدناه.

{e1}

الآن، هل يمكنك أن تكتب لي مجردة قصيرة للغاية لذلك؟ ||| {e2}"
xsum - None - read_below_DOC_write_abstract-translate-bg,"Първо, моля, прочетете статията по-долу.

{e1}

Сега, можете ли да ми пишете изключително кратка резюме за това? ||| {e2}"
xsum - None - read_below_DOC_write_abstract-translate-de,"Bitte lesen Sie den Artikel unten den Artikel.

{e1}

Kannst du mir jetzt eine extrem kurze Zusammenfassung dafür schreiben? ||| {e2}"
xsum - None - read_below_DOC_write_abstract-translate-el,"Πρώτον, διαβάστε το παρακάτω άρθρο.

{e1}

Τώρα, μπορείτε να μου γράψετε μια εξαιρετικά σύντομη περίληψη γι 'αυτό; ||| {e2}"
xsum - None - read_below_DOC_write_abstract-translate-es,"Primero, por favor lea el artículo a continuación.

{e1}

Ahora, ¿puedes escribirme un resumen extremadamente corto para ello? ||| {e2}"
xsum - None - read_below_DOC_write_abstract-translate-fr,"Tout d'abord, veuillez lire l'article ci-dessous.

{e1}

Maintenant, pouvez-vous m'écrire un résumé extrêmement court pour cela? ||| {e2}"
xsum - None - read_below_DOC_write_abstract-translate-hi,"सबसे पहले, कृपया नीचे दिए गए लेख को पढ़ें।

{e1}

अब, क्या आप मुझे इसके लिए एक बेहद छोटा सार लिख सकते हैं? ||| {e2}"
xsum - None - read_below_DOC_write_abstract-translate-ru,"Во-первых, пожалуйста, прочитайте статью ниже.

{e1}

Теперь, вы можете написать мне чрезвычайно короткий абстрактный для этого? ||| {e2}"
xsum - None - read_below_DOC_write_abstract-translate-sw,"Kwanza, tafadhali soma makala hapa chini.

{e1}

Sasa, unaweza kuandika mimi kwa muda mfupi sana kwa ajili yake? |||. {e2}"
xsum - None - read_below_DOC_write_abstract-translate-th,"ก่อนอื่นโปรดอ่านบทความด้านล่าง

{e1}

ตอนนี้คุณสามารถเขียนบทคัดย่อสั้น ๆ สำหรับมันได้ไหม? ||| {e2}"
xsum - None - read_below_DOC_write_abstract-translate-tr,"İlk olarak, lütfen aşağıdaki makaleyi okuyun.

{e1}

Şimdi, bana bunun için son derece kısa bir soyut yazabilir misin? ||| {e2}"
xsum - None - read_below_DOC_write_abstract-translate-ur,"سب سے پہلے، ذیل میں مضمون پڑھیں.

{e1}

اب، کیا آپ مجھے اس کے لئے ایک انتہائی مختصر خلاصہ لکھ سکتے ہیں؟ |||| {e2}"
xsum - None - read_below_DOC_write_abstract-translate-vi,"Đầu tiên, xin vui lòng đọc bài viết dưới đây.

{e1}

Bây giờ, bạn có thể viết cho tôi một bản tóm tắt cực kỳ ngắn cho nó? || {e2}"
xsum - None - read_below_DOC_write_abstract-translate-zh,"首先，请阅读下面的文章。

{e1}

现在，你能给我写一个非常简短的抽象吗？ |||| {e2}"
xsum - None - summarize_DOC,"Summarize: {e1}|||
{e2}"
xsum - None - summarize_DOC-translate-ar,"تلخيص: {e1} |||
{e2}"
xsum - None - summarize_DOC-translate-bg,"Обобщение: {e1} |||
{e2}"
xsum - None - summarize_DOC-translate-de,"Fassen Sie zusammen: {e1} |||
{e2}"
xsum - None - summarize_DOC-translate-el,"Συνοψίστε: {e1} |||
{e2}"
xsum - None - summarize_DOC-translate-es,"Resumir: {e1} |||
{e2}"
xsum - None - summarize_DOC-translate-fr,"Résumée: {e1} |||
{e2}"
xsum - None - summarize_DOC-translate-hi,"संक्षेप: {e1} |||
{e2}"
xsum - None - summarize_DOC-translate-ru,"Суммировать: {e1} |||
{e2}"
xsum - None - summarize_DOC-translate-sw,"Summarize: {e1} |||.
{e2}"
xsum - None - summarize_DOC-translate-th,"สรุป: {e1} |||
{e2}"
xsum - None - summarize_DOC-translate-tr,"Özetlemek: {e1} |||
{e2}"
xsum - None - summarize_DOC-translate-ur,"خلاصہ: {e1} |||
{e2}"
xsum - None - summarize_DOC-translate-vi,"Tóm tắt: {e1} |||
{e2}"
xsum - None - summarize_DOC-translate-zh,"总结：{e1} |||
{e2}"
xsum - None - summarize_this_DOC_summary,"Summarize this document: {e1}
Summary: ||| {e2}"
xsum - None - summarize_this_DOC_summary-translate-ar,"تلخيص هذا المستند: {e1}
ملخص: ||| {e2}"
xsum - None - summarize_this_DOC_summary-translate-bg,"Обобщете този документ: {e1}
Резюме: ||| {e2}"
xsum - None - summarize_this_DOC_summary-translate-de,"Fassen Sie dieses Dokument zusammen: {e1}
Zusammenfassung: ||| {e2}"
xsum - None - summarize_this_DOC_summary-translate-el,"Συνοψίστε αυτό το έγγραφο: {e1}
Περίληψη: ||| {e2}"
xsum - None - summarize_this_DOC_summary-translate-es,"Resuma este documento: {e1}
Resumen: ||| {e2}"
xsum - None - summarize_this_DOC_summary-translate-fr,"Résumez ce document: {e1}
Résumé: ||| {e2}"
xsum - None - summarize_this_DOC_summary-translate-hi,"इस दस्तावेज़ को सारांशित करें: {e1}
सारांश: ||| {e2}"
xsum - None - summarize_this_DOC_summary-translate-ru,"Суммируйте этот документ: {e1}
Резюме: ||| {e2}"
xsum - None - summarize_this_DOC_summary-translate-sw,"Soma hati hii: {e1}
SUMMARY: || {e2}"
xsum - None - summarize_this_DOC_summary-translate-th,"สรุปเอกสารนี้: {e1}
สรุป: ||| {e2}"
